"","Z.sim","Estimator.type","Z.est"
"10232",0.761423736482929,"cross sectional",0.81654192437694
"11232",0.847994268265865,"cross sectional",0.8509688236686
"12232",0.990401353246192,"cross sectional",0.861730820173812
"13232",0.700338931330237,"cross sectional",0.935755772856692
"14232",1.02182262820134,"cross sectional",0.904673494476962
"15232",0.81940424395677,"cross sectional",0.779981205690667
"8233",0.752664102639868,"survival analysis",0.770858550385038
"9233",1.00569541885515,"survival analysis",0.997463958032955
"10233",0.761423736482929,"survival analysis",0.778703351682932
"11233",0.847994268265865,"survival analysis",0.856232690495202
"12233",0.990401353246192,"survival analysis",0.983767163407885
"13233",0.700338931330237,"survival analysis",0.723998078913682
"14233",1.02182262820134,"survival analysis",1.01190688510926
"15233",0.81940424395677,"survival analysis",0.830628531254635
"8234",0.997187383554747,"cross sectional",0.910367350997954
"9234",0.83324680180777,"cross sectional",0.864161393850784
"10234",0.907712895863659,"cross sectional",1.12880897768912
"11234",0.887094382426519,"cross sectional",0.978016439790279
"12234",0.963037714412332,"cross sectional",1.01674520624209
"13234",0.866023501088954,"cross sectional",0.908242202845038
"14234",0.952850466020056,"cross sectional",0.947343728057287
"15234",1.10209760677886,"cross sectional",0.915895800894039
"8235",0.997187383554747,"survival analysis",0.992287014888917
"9235",0.83324680180777,"survival analysis",0.839843420038959
"10235",0.907712895863659,"survival analysis",0.909087282366075
"11235",0.887094382426519,"survival analysis",0.889914724386068
"12235",0.963037714412332,"survival analysis",0.960532227443786
"13235",0.866023501088954,"survival analysis",0.870321522608166
"14235",0.952850466020056,"survival analysis",0.951059400459771
"15235",1.10209760677886,"survival analysis",1.08983999045099
"8236",1.06242983415255,"cross sectional",0.919557198463926
"9236",0.786403472158852,"cross sectional",1.22508865040901
"10236",1.01911291487391,"cross sectional",1.03091469774652
"11236",0.790465432315247,"cross sectional",0.924634588390918
"12236",1.13097795713273,"cross sectional",1.17497669927828
"13236",0.895601923182774,"cross sectional",0.838672392403266
"14236",0.757985886441391,"cross sectional",0.975750527943494
"15236",0.786545724478015,"cross sectional",0.898687314340574
"8237",1.06242983415255,"survival analysis",1.06191282238757
"9237",0.786403472158852,"survival analysis",0.789669077661762
"10237",1.01911291487391,"survival analysis",1.01918951063856
"11237",0.790465432315247,"survival analysis",0.793675373422488
"12237",1.13097795713273,"survival analysis",1.12952157380993
"13237",0.895601923182774,"survival analysis",0.897371092100835
"14237",0.757985886441391,"survival analysis",0.761640921597579
"15237",0.786545724478015,"survival analysis",0.789809380579879
"8238",0.993764052418449,"cross sectional",0.888605349553515
"9238",0.759773445653641,"cross sectional",0.864079808933108
"10238",0.748128128352244,"cross sectional",0.774818362257435
"11238",0.860697133761321,"cross sectional",0.795523640513785
"12238",0.907867571455425,"cross sectional",0.815446351621454
"13238",0.904191806791937,"cross sectional",0.719308695623276
"14238",1.00596637718999,"cross sectional",0.752381385408607
"15238",0.940152454944891,"cross sectional",0.832160656364736
"8239",0.993764052418449,"survival analysis",0.996618350484484
"9239",0.759773445653641,"survival analysis",0.750333183244548
"10239",0.748128128352244,"survival analysis",0.738075986433141
"11239",0.860697133761321,"survival analysis",0.856559701256251
"12239",0.907867571455425,"survival analysis",0.906208613650202
"13239",0.904191806791937,"survival analysis",0.902339713409297
"14239",1.00596637718999,"survival analysis",1.00946182159055
"15239",0.940152454944891,"survival analysis",0.940189840672349
"8240",1.1274501921836,"cross sectional",0.969895980524671
"9240",0.761043809140657,"cross sectional",1.04600248523658
"10240",0.84476539145296,"cross sectional",0.997359810702817
"11240",0.995992506681754,"cross sectional",1.01065820806918
"12240",0.815472367965001,"cross sectional",0.777177203699334
"13240",0.75259259019824,"cross sectional",0.854741443312498
"14240",1.11983947525599,"cross sectional",0.849219208890867
"15240",0.771266347601894,"cross sectional",1.12908231808682
"8241",1.1274501921836,"survival analysis",1.1504564491201
"9241",0.761043809140657,"survival analysis",0.736212680453798
"10241",0.84476539145296,"survival analysis",0.830864808202593
"11241",0.995992506681754,"survival analysis",1.00183587485447
"12241",0.815472367965001,"survival analysis",0.797747338074185
"13241",0.75259259019824,"survival analysis",0.726658084937592
"14241",1.11983947525599,"survival analysis",1.14185209011259
"15241",0.771266347601894,"survival analysis",0.747769855911144
"8242",0.795325853222985,"cross sectional",0.822968577560742
"9242",0.97986771214233,"cross sectional",0.902324639532525
"10242",0.866358456355431,"cross sectional",0.796104587067589
"11242",0.737689946761378,"cross sectional",0.951168368424649
"12242",0.710357790643116,"cross sectional",0.860660488501543
"13242",1.00653330918379,"cross sectional",0.804047782883089
"14242",0.732851277883542,"cross sectional",0.735087491545193
"15242",0.761373801851666,"cross sectional",0.830020083929015
"8243",0.795325853222985,"survival analysis",0.785932057189468
"9243",0.97986771214233,"survival analysis",0.950490031383498
"10243",0.866358456355431,"survival analysis",0.849272598688579
"11243",0.737689946761378,"survival analysis",0.734537495198501
"12243",0.710357790643116,"survival analysis",0.710165115579511
"13243",1.00653330918379,"survival analysis",0.974268033054842
"14243",0.732851277883542,"survival analysis",0.730222801757158
"15243",0.761373801851666,"survival analysis",0.7556566452796
"8244",0.821707301751097,"cross sectional",0.640060850039329
"9244",0.712465428688891,"cross sectional",0.762716242852282
"10244",0.662073376161592,"cross sectional",0.606749681626981
"11244",0.823335642504207,"cross sectional",0.654084539400891
"12244",0.69029454839891,"cross sectional",0.873448790072484
"13244",0.877424622198221,"cross sectional",0.735235723715591
"14244",0.710299980273582,"cross sectional",0.705555218598478
"15244",0.61582224660579,"cross sectional",0.720756059290466
"8245",0.821707301751097,"survival analysis",0.827921168047
"9245",0.712465428688891,"survival analysis",0.697205869142887
"10245",0.662073376161592,"survival analysis",0.636908365778525
"11245",0.823335642504207,"survival analysis",0.829869588028222
"12245",0.69029454839891,"survival analysis",0.670676909479025
"13245",0.877424622198221,"survival analysis",0.894590715100946
"14245",0.710299980273582,"survival analysis",0.69461476347128
"15245",0.61582224660579,"survival analysis",0.58156575717004
"8246",0.870252422394867,"cross sectional",0.93773997145646
"9246",0.989602427179424,"cross sectional",0.993299549145998
"10246",0.903741276584915,"cross sectional",0.994040278361976
"11246",0.954580588706508,"cross sectional",0.910811518898111
"12246",0.884610859875432,"cross sectional",0.951816924279405
"13246",1.07708534081398,"cross sectional",0.913155288534003
"14246",1.05487671084478,"cross sectional",0.937644459891427
"15246",0.757422625254069,"cross sectional",0.905488109505796
"8247",0.870252422394867,"survival analysis",0.864680345519542
"9247",0.989602427179424,"survival analysis",0.982065252147519
"10247",0.903741276584915,"survival analysis",0.897617805633371
"11247",0.954580588706508,"survival analysis",0.947620048341249
"12247",0.884610859875432,"survival analysis",0.878802371287552
"13247",1.07708534081398,"survival analysis",1.06810775936881
"14247",1.05487671084478,"survival analysis",1.04626479455305
"15247",0.757422625254069,"survival analysis",0.75370829129856
"8248",0.935851315182456,"cross sectional",1.08652899713522
"9248",0.923582428684564,"cross sectional",1.01786396460991
"10248",0.843887219381901,"cross sectional",0.884306242484561
"11248",0.894635732683082,"cross sectional",0.833582196844745
"12248",0.792699553815349,"cross sectional",0.740882447950832
"13248",0.836422275803045,"cross sectional",0.799832370188437
"14248",1.05351758786224,"cross sectional",0.920293179125941
"15248",1.09573223338174,"cross sectional",0.849246168738804
"8249",0.935851315182456,"survival analysis",0.933092930537394
"9249",0.923582428684564,"survival analysis",0.921372800046911
"10249",0.843887219381901,"survival analysis",0.845242154233701
"11249",0.894635732683082,"survival analysis",0.893720815943547
"12249",0.792699553815349,"survival analysis",0.796343982419476
"13249",0.836422275803045,"survival analysis",0.838111098545533
"14249",1.05351758786224,"survival analysis",1.04549629088901
"15249",1.09573223338174,"survival analysis",1.08582278296171
"8250",0.811951639074362,"cross sectional",0.588553157191223
"9250",0.758956039589437,"cross sectional",0.651538042811928
"10250",0.885953541508152,"cross sectional",0.671150888809371
"11250",0.729494738160492,"cross sectional",0.789921065380025
"12250",0.616007811504037,"cross sectional",0.813715507819283
"13250",0.849147916967059,"cross sectional",0.914925584082942
"14250",0.731966236916775,"cross sectional",0.824564069795028
"15250",0.748631277836715,"cross sectional",0.758242822541531
"8251",0.811951639074362,"survival analysis",0.797487032720625
"9251",0.758956039589437,"survival analysis",0.750477746294969
"10251",0.885953541508152,"survival analysis",0.863129777804453
"11251",0.729494738160492,"survival analysis",0.72434435463969
"12251",0.616007811504037,"survival analysis",0.623676761620418
"13251",0.849147916967059,"survival analysis",0.830481668094522
"14251",0.731966236916775,"survival analysis",0.726536676154381
"15251",0.748631277836715,"survival analysis",0.741319256019782
"8252",1.06501076085763,"cross sectional",1.07652509858472
"9252",1.17497386445698,"cross sectional",0.828750728718686
"10252",0.825148534523119,"cross sectional",0.941702574924431
"11252",1.28609244258665,"cross sectional",1.08293416846687
"12252",0.860088781367314,"cross sectional",1.09810992098675
"13252",1.07996325534674,"cross sectional",1.16634988373803
"14252",1.07632112348278,"cross sectional",1.05652216433007
"15252",0.890751145015499,"cross sectional",1.05988287010563
"8253",1.06501076085763,"survival analysis",1.04859560161506
"9253",1.17497386445698,"survival analysis",1.16917078222063
"10253",0.825148534523119,"survival analysis",0.785585279842834
"11253",1.28609244258665,"survival analysis",1.29101294734754
"12253",0.860088781367314,"survival analysis",0.823897463072872
"13253",1.07996325534674,"survival analysis",1.06499109850916
"14253",1.07632112348278,"survival analysis",1.06099747980514
"15253",0.890751145015499,"survival analysis",0.857518922577544
"8254",1.00117727320234,"cross sectional",1.10175344614521
"9254",0.810042054713685,"cross sectional",1.28539844390831
"10254",1.09259355597686,"cross sectional",1.00155917391189
"11254",1.23797938885273,"cross sectional",1.02729848122165
"12254",1.01677906734684,"cross sectional",0.818401837582722
"13254",1.12611440991589,"cross sectional",1.02528142070037
"14254",1.24692461475159,"cross sectional",1.04003530291843
"15254",0.871363254147327,"cross sectional",1.23094233986578
"8255",1.00117727320234,"survival analysis",1.01146459684872
"9255",0.810042054713685,"survival analysis",0.811366351531786
"10255",1.09259355597686,"survival analysis",1.10716772221316
"11255",1.23797938885273,"survival analysis",1.25937122653034
"12255",1.01677906734684,"survival analysis",1.02779801596842
"13255",1.12611440991589,"survival analysis",1.14226049113227
"14255",1.24692461475159,"survival analysis",1.26873592666504
"15255",0.871363254147327,"survival analysis",0.875563125440986
"8256",1.01507284037354,"cross sectional",0.732073748534778
"9256",0.895722196834487,"cross sectional",0.878364614383061
"10256",0.975515366585539,"cross sectional",0.814994674437058
"11256",1.00909984786449,"cross sectional",0.978020198284291
"12256",1.02340881409366,"cross sectional",0.904724927666275
"13256",0.877295324607476,"cross sectional",0.907634854222808
"14256",1.0854718058034,"cross sectional",0.823208844895757
"15256",0.981935012927216,"cross sectional",0.965361959445714
"8257",1.01507284037354,"survival analysis",1.01392590569214
"9257",0.895722196834487,"survival analysis",0.899614533262754
"10257",0.975515366585539,"survival analysis",0.976038643550429
"11257",1.00909984786449,"survival analysis",1.00820510728692
"12257",1.02340881409366,"survival analysis",1.02190991456068
"13257",0.877295324607476,"survival analysis",0.881965687882534
"14257",1.0854718058034,"survival analysis",1.08135245755035
"15257",0.981935012927216,"survival analysis",0.982187236989629
"8258",0.656404209700987,"cross sectional",0.771762753326342
"9258",0.861761622696368,"cross sectional",0.836302029733307
"10258",0.82831794695815,"cross sectional",0.825971017984679
"11258",0.927847207509676,"cross sectional",0.735333559619015
"12258",0.750258150808659,"cross sectional",0.813622030045305
"13258",0.919674686879517,"cross sectional",0.788375593775738
"14258",0.951161378343004,"cross sectional",0.872037715317568
"15258",0.91726086384008,"cross sectional",0.810925885525321
"8259",0.656404209700987,"survival analysis",0.658796806380881
"9259",0.861761622696368,"survival analysis",0.868041882040316
"10259",0.82831794695815,"survival analysis",0.833965077321654
"11259",0.927847207509676,"survival analysis",0.935378546407867
"12259",0.750258150808659,"survival analysis",0.754427515404531
"13259",0.919674686879517,"survival analysis",0.927051310138951
"14259",0.951161378343004,"survival analysis",0.9591340825183
"15259",0.91726086384008,"survival analysis",0.924591790528004
"8260",0.848321766499153,"cross sectional",0.887720128952347
"9260",0.979994693486162,"cross sectional",0.85958780699294
"10260",0.991753086759356,"cross sectional",0.893618367359866
"11260",0.76930179265624,"cross sectional",1.06533587557126
"12260",0.817538547873479,"cross sectional",0.883174273679588
"13260",0.936207761594791,"cross sectional",1.00655065631411
"14260",0.92647450203206,"cross sectional",0.943026510459129
"15260",0.99832517429369,"cross sectional",0.975574833461864
"8261",0.848321766499153,"survival analysis",0.834111265234897
"9261",0.979994693486162,"survival analysis",0.987327767534877
"10261",0.991753086759356,"survival analysis",1.00101000222967
"11261",0.76930179265624,"survival analysis",0.742162492764445
"12261",0.817538547873479,"survival analysis",0.798291471483167
"13261",0.936207761594791,"survival analysis",0.936376666922485
"14261",0.92647450203206,"survival analysis",0.925050906796209
"15261",0.99832517429369,"survival analysis",1.00865737734209
"8262",0.912141596736844,"cross sectional",0.748251682917015
"9262",0.951215195317737,"cross sectional",0.789622026976283
"10262",0.909147717736301,"cross sectional",0.682032761125004
"11262",0.766262419003021,"cross sectional",0.896896867110252
"12262",0.743058725688243,"cross sectional",0.7569482906325
"13262",0.826815727723136,"cross sectional",0.866211251788333
"14262",0.876526491392816,"cross sectional",0.823756923049207
"15262",0.891136690326528,"cross sectional",0.859584808579268
"8263",0.912141596736844,"survival analysis",0.916658367765783
"9263",0.951215195317737,"survival analysis",0.962272902510289
"10263",0.909147717736301,"survival analysis",0.913163312212904
"11263",0.766262419003021,"survival analysis",0.74635895683583
"12263",0.743058725688243,"survival analysis",0.719270955900452
"13263",0.826815727723136,"survival analysis",0.817048913861166
"14263",0.876526491392816,"survival analysis",0.875081279421049
"15263",0.891136690326528,"survival analysis",0.892137231549601
"8264",0.899213424762695,"cross sectional",1.11851499653277
"9264",1.02305246331373,"cross sectional",1.17958277140621
"10264",1.22532244696551,"cross sectional",1.09037954088169
"11264",0.931114907428926,"cross sectional",1.20055176282394
"12264",0.898147346579894,"cross sectional",1.13213406986268
"13264",1.25341982840307,"cross sectional",1.10107308626803
"14264",0.931910197559925,"cross sectional",0.849896648173937
"15264",1.05034486399369,"cross sectional",1.05586671610133
"8265",0.899213424762695,"survival analysis",0.919057237242251
"9265",1.02305246331373,"survival analysis",1.04176224014214
"10265",1.22532244696551,"survival analysis",1.2421799696477
"11265",0.931114907428926,"survival analysis",0.950666587321768
"12265",0.898147346579894,"survival analysis",0.918000921495272
"13265",1.25341982840307,"survival analysis",1.27002005393061
"14265",0.931910197559925,"survival analysis",0.951454594714043
"15265",1.05034486399369,"survival analysis",1.06880471514649
"8266",0.854533643190411,"cross sectional",0.810217091527416
"9266",0.788339228578664,"cross sectional",0.969768645809777
"10266",0.753518451436954,"cross sectional",0.825292076212385
"11266",0.717211220305435,"cross sectional",0.994424449747938
"12266",0.807275440254651,"cross sectional",0.801451383591629
"13266",0.725570835136612,"cross sectional",0.665289405438519
"14266",0.68930248138047,"cross sectional",0.789978246279745
"15266",0.745580436018769,"cross sectional",0.713254182196173
"8267",0.854533643190411,"survival analysis",0.847169627883592
"9267",0.788339228578664,"survival analysis",0.788132906105878
"10267",0.753518451436954,"survival analysis",0.757077347351315
"11267",0.717211220305435,"survival analysis",0.724696066915454
"12267",0.807275440254651,"survival analysis",0.805021519243348
"13267",0.725570835136612,"survival analysis",0.732151745130176
"14267",0.68930248138047,"survival analysis",0.699805138205774
"15267",0.745580436018769,"survival analysis",0.749997680426858
"8268",1.18720494481897,"cross sectional",0.98665973177894
"9268",0.969314017614736,"cross sectional",0.977053076992211
"10268",1.12402806205052,"cross sectional",0.960147549174468
"11268",1.04304463900137,"cross sectional",1.01610973311764
"12268",1.16532664623007,"cross sectional",1.02902227910711
"13268",1.18909190002815,"cross sectional",1.05020132875736
"14268",0.79924575818138,"cross sectional",1.02421791623299
"15268",1.13334056575871,"cross sectional",1.19669252271928
"8269",1.18720494481897,"survival analysis",1.17737025644723
"9269",0.969314017614736,"survival analysis",0.992267196341809
"10269",1.12402806205052,"survival analysis",1.12370012672495
"11269",1.04304463900137,"survival analysis",1.05490295551387
"12269",1.16532664623007,"survival analysis",1.15878416812007
"13269",1.18909190002815,"survival analysis",1.17897326575094
"14269",0.79924575818138,"survival analysis",0.847790527891954
"15269",1.13334056575871,"survival analysis",1.13161130024532
"8270",0.782929154305985,"cross sectional",0.895026990692446
"9270",0.808367567465919,"cross sectional",0.88638330125902
"10270",0.891887785761474,"cross sectional",0.780630879104049
"11270",0.941990654773378,"cross sectional",0.812193725694804
"12270",0.74710225599967,"cross sectional",0.733944916077085
"13270",0.887262110169415,"cross sectional",0.747687802427909
"14270",0.843822492060433,"cross sectional",0.764880959627355
"15270",0.915990586310209,"cross sectional",0.837901600673104
"8271",0.782929154305985,"survival analysis",0.775486668755572
"9271",0.808367567465919,"survival analysis",0.799008485868948
"10271",0.891887785761474,"survival analysis",0.876236074227782
"11271",0.941990654773378,"survival analysis",0.922564063098158
"12271",0.74710225599967,"survival analysis",0.74235906191931
"13271",0.887262110169415,"survival analysis",0.871958909035985
"14271",0.843822492060433,"survival analysis",0.831792144457929
"15271",0.915990586310209,"survival analysis",0.898522907249288
"8272",0.890578169123141,"cross sectional",1.16689258109332
"9272",0.95291656791165,"cross sectional",0.948952751688255
"10272",1.05163207234489,"cross sectional",0.856469680148354
"11272",1.07092332943487,"cross sectional",0.944744318861208
"12272",1.06364624707112,"cross sectional",0.922995455935487
"13272",0.963832385196935,"cross sectional",1.07182359274777
"14272",0.887506478753254,"cross sectional",0.929595026143399
"15272",0.796325737218816,"cross sectional",1.0879173603054
"8273",0.890578169123141,"survival analysis",0.900716579530433
"9273",0.95291656791165,"survival analysis",0.96436952828996
"10273",1.05163207234489,"survival analysis",1.06516667848269
"11273",1.07092332943487,"survival analysis",1.08486473654834
"12273",1.06364624707112,"survival analysis",1.0774341999959
"13273",0.963832385196935,"survival analysis",0.975515530943732
"14273",0.887506478753254,"survival analysis",0.897580115432552
"15273",0.796325737218816,"survival analysis",0.804476616120069
"8274",0.708482415124114,"cross sectional",0.720176825150467
"9274",0.938756309205103,"cross sectional",0.807329275378836
"10274",0.800327947834743,"cross sectional",0.778524740698955
"11274",0.746823369910974,"cross sectional",0.868646219509979
"12274",0.850435440693387,"cross sectional",0.781246950618083
"13274",0.717733314575221,"cross sectional",0.809344363509403
"14274",0.706401344567283,"cross sectional",0.75385609838581
"15274",0.872100149710809,"cross sectional",0.824483082605833
"8275",0.708482415124114,"survival analysis",0.721279540303695
"9275",0.938756309205103,"survival analysis",0.924222206945292
"10275",0.800327947834743,"survival analysis",0.80222391917826
"11275",0.746823369910974,"survival analysis",0.755069804011545
"12275",0.850435440693387,"survival analysis",0.8463841495858
"13275",0.717733314575221,"survival analysis",0.729432449737626
"14275",0.706401344567283,"survival analysis",0.71944547218252
"15275",0.872100149710809,"survival analysis",0.865477472506997
"8276",0.66598183741118,"cross sectional",0.757108829616997
"9276",0.8120504572044,"cross sectional",0.737011699968553
"10276",0.81180250568619,"cross sectional",0.784987491517849
"11276",0.87268896877874,"cross sectional",0.820581587548278
"12276",0.707829504745009,"cross sectional",0.776137284658018
"13276",0.64127883515874,"cross sectional",0.880181800604692
"14276",0.928714504537862,"cross sectional",0.735809908958019
"15276",0.878960821260913,"cross sectional",0.823211787745709
"8277",0.66598183741118,"survival analysis",0.680350457081217
"9277",0.8120504572044,"survival analysis",0.809445176098452
"10277",0.81180250568619,"survival analysis",0.809226037781006
"11277",0.87268896877874,"survival analysis",0.863037190758375
"12277",0.707829504745009,"survival analysis",0.717335217145597
"13277",0.64127883515874,"survival analysis",0.658518066666524
"14277",0.928714504537862,"survival analysis",0.912552280357035
"15277",0.878960821260913,"survival analysis",0.868580222759703
"8278",0.707139725360672,"cross sectional",0.711828918386216
"9278",0.640126354271843,"cross sectional",0.670656597443726
"10278",0.627578987470461,"cross sectional",0.697777728008521
"11278",0.896128098902924,"cross sectional",0.664512859394488
"12278",0.914938664725562,"cross sectional",0.709571622910947
"13278",0.682309562623127,"cross sectional",0.832199947477008
"14278",0.701714254897403,"cross sectional",0.774646917158634
"15278",0.877906453361872,"cross sectional",0.838155991640986
"8279",0.707139725360672,"survival analysis",0.713780731945804
"9279",0.640126354271843,"survival analysis",0.638311512409776
"10279",0.627578987470461,"survival analysis",0.624180899901454
"11279",0.896128098902924,"survival analysis",0.926615944096392
"12279",0.914938664725562,"survival analysis",0.947800055544597
"13279",0.682309562623127,"survival analysis",0.685817461746023
"14279",0.701714254897403,"survival analysis",0.707670667419488
"15279",0.877906453361872,"survival analysis",0.906095063780992
"8280",1.02592989956331,"cross sectional",0.908712569648225
"9280",0.819034160868731,"cross sectional",0.902544948073457
"10280",0.992565151540759,"cross sectional",1.05912318862814
"11280",1.07466522231795,"cross sectional",0.871954666138346
"12280",1.19921826227036,"cross sectional",0.988278360237023
"13280",1.12494889846846,"cross sectional",1.04506957110409
"14280",1.02774869944825,"cross sectional",0.839636522530492
"15280",0.953833130678169,"cross sectional",1.08831554387102
"8281",1.02592989956331,"survival analysis",1.03550995673234
"9281",0.819034160868731,"survival analysis",0.800664917645078
"10281",0.992565151540759,"survival analysis",0.997638004400545
"11281",1.07466522231795,"survival analysis",1.09082887653929
"12281",1.19921826227036,"survival analysis",1.23220763919829
"13281",1.12494889846846,"survival analysis",1.14790531496923
"14281",1.02774869944825,"survival analysis",1.03757445614043
"15281",0.953833130678169,"survival analysis",0.953673720695161
"8282",0.849775710539228,"cross sectional",0.754374671695444
"9282",0.898545487097612,"cross sectional",0.880421474644524
"10282",0.674831721811905,"cross sectional",0.845431306407813
"11282",0.713790077540328,"cross sectional",0.853663877680723
"12282",0.721345323803886,"cross sectional",0.792435812860327
"13282",0.735780973592546,"cross sectional",0.811873389879019
"14282",0.759410578455489,"cross sectional",0.688536593974835
"15282",0.848685945893562,"cross sectional",0.763347398527686
"8283",0.849775710539228,"survival analysis",0.859398916076313
"9283",0.898545487097612,"survival analysis",0.911536706090604
"10283",0.674831721811905,"survival analysis",0.672373393463788
"11283",0.713790077540328,"survival analysis",0.714022191420428
"12283",0.721345323803886,"survival analysis",0.722099198759677
"13283",0.735780973592546,"survival analysis",0.737531766438146
"14283",0.759410578455489,"survival analysis",0.762793218579308
"15283",0.848685945893562,"survival analysis",0.858233892894533
"8284",0.73016242631486,"cross sectional",0.824331243097446
"9284",0.789454398695401,"cross sectional",1.02725813281397
"10284",0.793433042299656,"cross sectional",0.817887405677912
"11284",0.869522201987876,"cross sectional",0.816624668543053
"12284",1.09031402463411,"cross sectional",0.855965869588776
"13284",0.712931658483951,"cross sectional",0.804965175138999
"14284",1.09738768812251,"cross sectional",0.753242995307848
"15284",1.09170777555584,"cross sectional",0.810721900414324
"8285",0.73016242631486,"survival analysis",0.718113763859777
"9285",0.789454398695401,"survival analysis",0.776310396097672
"10285",0.793433042299656,"survival analysis",0.780215539565601
"11285",0.869522201987876,"survival analysis",0.8548990534694
"12285",1.09031402463411,"survival analysis",1.07161204154828
"13285",0.712931658483951,"survival analysis",0.701201311492767
"14285",1.09738768812251,"survival analysis",1.07855502853422
"15285",1.09170777555584,"survival analysis",1.07298004477985
"8286",0.878988211441653,"cross sectional",0.771235538290696
"9286",0.92597394860157,"cross sectional",0.819139104445602
"10286",0.760906878371616,"cross sectional",0.794868448439798
"11286",0.788019764197239,"cross sectional",0.79080620938959
"12286",0.907116897405029,"cross sectional",0.780322115710626
"13286",0.669245470504695,"cross sectional",0.815266701882944
"14286",0.692475652344662,"cross sectional",0.829332687622298
"15286",0.891871948735444,"cross sectional",0.90731110085261
"8287",0.878988211441653,"survival analysis",0.863002456211222
"9287",0.92597394860157,"survival analysis",0.905149541354342
"10287",0.760906878371616,"survival analysis",0.757081291629355
"11287",0.788019764197239,"survival analysis",0.78140205738597
"12287",0.907116897405029,"survival analysis",0.888234413692861
"13287",0.669245470504695,"survival analysis",0.67485929416326
"14287",0.692475652344662,"survival analysis",0.695697201815255
"15287",0.891871948735444,"survival analysis",0.874559409565702
"8288",0.748863856912696,"cross sectional",0.712808523351026
"9288",0.674267120635032,"cross sectional",0.824332167849048
"10288",0.791998762598052,"cross sectional",0.750776569319252
"11288",0.754149383488445,"cross sectional",0.721056451432171
"12288",0.871064217524334,"cross sectional",0.783123627079285
"13288",0.791814323931885,"cross sectional",0.781681167317426
"14288",0.897835908320391,"cross sectional",0.856209212698254
"15288",0.88474602336762,"cross sectional",0.819847941322563
"8289",0.748863856912696,"survival analysis",0.757918979468999
"9289",0.674267120635032,"survival analysis",0.682948319554549
"10289",0.791998762598052,"survival analysis",0.801270103203711
"11289",0.754149383488445,"survival analysis",0.763231000277849
"12289",0.871064217524334,"survival analysis",0.880731881668065
"13289",0.791814323931885,"survival analysis",0.801084740020196
"14289",0.897835908320391,"survival analysis",0.907637768254513
"15289",0.88474602336762,"survival analysis",0.89448226893802
"8290",0.825555269752158,"cross sectional",0.775785417434915
"9290",0.871789243799759,"cross sectional",0.815471842299062
"10290",0.791801531671094,"cross sectional",0.895954990509399
"11290",1.01803240636238,"cross sectional",0.862355190158894
"12290",0.712407065583709,"cross sectional",0.870156282697108
"13290",0.792464741119398,"cross sectional",0.871113540474345
"14290",0.989102798165056,"cross sectional",0.841512020433971
"15290",0.805638245257539,"cross sectional",0.877587651662165
"8291",0.825555269752158,"survival analysis",0.830144910988852
"9291",0.871789243799759,"survival analysis",0.8747662877639
"10291",0.791801531671094,"survival analysis",0.79756847135745
"11291",1.01803240636238,"survival analysis",1.01590862717784
"12291",0.712407065583709,"survival analysis",0.720943209131634
"13291",0.792464741119398,"survival analysis",0.798208548687664
"14291",0.989102798165056,"survival analysis",0.987988056343962
"15291",0.805638245257539,"survival analysis",0.810922573464994
"8292",0.845449547713891,"cross sectional",0.767396257029141
"9292",0.97521362709324,"cross sectional",0.870356139176051
"10292",0.766055909815909,"cross sectional",0.822688124267539
"11292",0.820122507293025,"cross sectional",0.891154855438874
"12292",0.690517908736339,"cross sectional",0.659120549236737
"13292",1.00777437399601,"cross sectional",0.740050734245892
"14292",0.735408750424478,"cross sectional",0.714949069899458
"15292",0.754907350236845,"cross sectional",0.687120058722619
"8293",0.845449547713891,"survival analysis",0.842880982658043
"9293",0.97521362709324,"survival analysis",0.983071513811133
"10293",0.766055909815909,"survival analysis",0.757108122246063
"11293",0.820122507293025,"survival analysis",0.815518932496557
"12293",0.690517908736339,"survival analysis",0.675500696337158
"13293",1.00777437399601,"survival analysis",1.01824849364156
"14293",0.735408750424478,"survival analysis",0.723998485326758
"15293",0.754907350236845,"survival analysis",0.745063783809293
"8294",0.663027202608959,"cross sectional",0.722367359048356
"9294",0.688137157003884,"cross sectional",0.632172657412702
"10294",0.794357228951298,"cross sectional",0.698500201720024
"11294",0.651003948694795,"cross sectional",0.769011223339523
"12294",0.738480859476464,"cross sectional",0.73679133725514
"13294",0.85566737299643,"cross sectional",0.685696610094059
"14294",0.872491695127326,"cross sectional",0.733251227989186
"15294",0.684913656827097,"cross sectional",0.913968970733435
"8295",0.663027202608959,"survival analysis",0.658309443960987
"9295",0.688137157003884,"survival analysis",0.683674775503192
"10295",0.794357228951298,"survival analysis",0.790975143277954
"11295",0.651003948694795,"survival analysis",0.646163909287674
"12295",0.738480859476464,"survival analysis",0.734530491296016
"13295",0.85566737299643,"survival analysis",0.852908833245922
"14295",0.872491695127326,"survival analysis",0.869904264703546
"15295",0.684913656827097,"survival analysis",0.680418491185643
"8296",0.697100142804484,"cross sectional",0.772821857357071
"9296",0.875786802366201,"cross sectional",0.737634036471534
"10296",0.868536828985723,"cross sectional",0.743652033134441
"11296",0.914166942326006,"cross sectional",0.677767370633379
"12296",0.943301092464292,"cross sectional",0.751928176572074
"13296",0.836887289736368,"cross sectional",0.775292567939456
"14296",0.97585907531708,"cross sectional",0.76601427136089
