"","max.age","nb.of.cohort","n.sample.per.year","random.seed","sampling.type","Optimization.status","Nat.Mort.sim","Nat.Mort.est","Nat.Mort.error","Catchability.sim","Catchability.est","Catchability.error","Logistic.par.alpha.sim","Logistic.par.alpha.est","Logistic.par.alpha.error","Logistic.par.beta.sim","Logistic.par.beta.est","Logistic.par.beta.error"
"2788",12,20,250,174090.842776086,"Strategy 2 - sample weighted by total catch","successful",0.512019995367154,0.529680857814658,0.229468843258249,0.000548056410928257,0.000553785990016837,0.0001196797369419,10.6737552806735,10.7630724352373,0.956951018223459,1.91727626463398,1.91627365654674,0.186322881613225
"2789",16,20,250,180033.774285495,"Strategy 1","successful",0.308316852618009,0.289389559224965,0.394707830566579,0.000923980469279923,0.000737493911609397,0.000149552356371727,10.8682506810874,11.6592949295683,1.10242265633426,2.71174831595272,3.04777880694452,0.307029341815005
"2790",16,20,250,180033.774285495,"Strategy 2","successful",0.308316852618009,0.867675371300945,0.406171738366845,0.000923980469279923,0.000530551010208768,0.00015195827848388,10.8682506810874,13.2197005881421,1.27595545765875,2.71174831595272,3.33328651886103,0.332723886054392
"2791",16,20,250,180033.774285495,"Strategy 2 - sample weighted by total catch","successful",0.308316852618009,0.275227729134906,0.402981794001844,0.000923980469279923,0.00088619556949532,0.000190691810001827,10.8682506810874,10.9852712631251,1.105422720104,2.71174831595272,2.76522384295961,0.29968704364372
"2792",8,30,250,658894.309550349,"Strategy 1","successful",0.487398778623901,0.32014086634373,0.109702787380405,0.00033089863229543,0.000402323177416909,4.24803925793852e-05,10.0843229610473,9.36451822089689,0.330265425520062,2.8410228039138,2.62787792764937,0.0964242054523344
"2793",8,30,250,658894.309550349,"Strategy 2","successful",0.487398778623901,0.775599360191377,0.0967789486313875,0.00033089863229543,0.000202627629010676,3.58443352132241e-05,10.0843229610473,10.948575642979,0.33637530825292,2.8410228039138,3.07579786607247,0.0996377800426796
"2794",8,30,250,658894.309550349,"Strategy 2 - sample weighted by total catch","successful",0.487398778623901,0.522028819174661,0.105734709688499,0.00033089863229543,0.000321617687250889,4.01026582674958e-05,10.0843229610473,10.140204415521,0.335496019609691,2.8410228039138,2.83780445311342,0.0981394382802671
"2795",12,30,250,666707.064603383,"Strategy 1","successful",0.735942475567572,0.82049369957703,0.132831864650119,0.000641606910503469,0.000523456842480268,0.000124656611792244,11.2184255225584,11.6309845968237,0.866618465776899,1.31505228579044,1.37503328126894,0.120422060223742
"2796",12,30,250,666707.064603383,"Strategy 2","successful",0.735942475567572,0.68963254643735,0.111415937722582,0.000641606910503469,0.000799394303226836,0.00015636187834458,11.2184255225584,11.11081527034,0.696734637892559,1.31505228579044,1.27810097007561,0.0991150815485948
"2797",12,30,250,666707.064603383,"Strategy 2 - sample weighted by total catch","successful",0.735942475567572,0.878839103820127,0.131843811937622,0.000641606910503469,0.000588290358335245,0.000130178128493444,11.2184255225584,12.1420433855729,0.875225697208596,1.31505228579044,1.4234563167775,0.119685139032835
"2798",16,30,250,272478.850484516,"Strategy 1","failed",0.753920190432109,1,0.203999512594535,0.000842781011736952,0.000769487694781184,0.000143588963786961,9.34672839846462,10.1414016197905,0.682415343763042,2.0583831500262,2.22389079943948,0.167963047362375
"2799",16,30,250,272478.850484516,"Strategy 2","successful",0.753920190432109,0.60940627844757,0.184094179515118,0.000842781011736952,0.00132441509590369,0.000244468675611953,9.34672839846462,8.69842984450791,0.541239771419101,2.0583831500262,1.79094077506113,0.142591578660918
"2800",16,30,250,272478.850484516,"Strategy 2 - sample weighted by total catch","successful",0.753920190432109,0.766340446119037,0.193651340441169,0.000842781011736952,0.000813838463899121,0.0001408257421019,9.34672839846462,9.31997665992599,0.610562648807753,2.0583831500262,2.06533472490338,0.153512583785411
"2801",8,40,250,762611.95134719,"Strategy 1","successful",0.535844561550766,0.591922099910839,0.088494416290373,0.000343247408233583,0.000351185731441594,3.60543803347245e-05,11.1444590846077,11.151465049566,0.345408924602719,2.36555749597028,2.35242874854059,0.0743730712911263
"2802",8,40,250,762611.95134719,"Strategy 2","successful",0.535844561550766,0.614563087189493,0.0817038525332118,0.000343247408233583,0.000314693350561311,3.29728835144574e-05,11.1444590846077,11.3834699386778,0.326879262291792,2.36555749597028,2.41190317922362,0.0715278220321957
"2803",8,40,250,762611.95134719,"Strategy 2 - sample weighted by total catch","successful",0.535844561550766,0.577503399938887,0.0865051152094593,0.000343247408233583,0.00030945658633603,3.35182813754565e-05,11.1444590846077,11.3670469008075,0.339261202361171,2.36555749597028,2.42645885729686,0.0734899713508347
"2804",12,40,250,433475.606424309,"Strategy 1","successful",0.584795525367372,0.558062100609512,0.083387655499659,0.000715669196168892,0.000725939396993776,6.17766094791953e-05,8.36361844744533,8.31463864758289,0.254016220014025,1.93550817342475,1.93136044669707,0.066036030086884
"2805",12,40,250,433475.606424309,"Strategy 2","successful",0.584795525367372,0.52503530617344,0.080099542765564,0.000715669196168892,0.000902255233951844,8.18846575050988e-05,8.36361844744533,7.99375453535082,0.243257117690862,1.93550817342475,1.77567155840813,0.0644602400369233
"2806",12,40,250,433475.606424309,"Strategy 2 - sample weighted by total catch","successful",0.584795525367372,0.703698167120482,0.0893088448705297,0.000715669196168892,0.000711263357742551,6.62955617203124e-05,8.36361844744533,8.73488717494884,0.280936705072329,1.93550817342475,2.01493567382711,0.0719648981095807
"2807",16,40,250,555721.398946822,"Strategy 1","successful",0.167011905647814,0.0354138599169832,0.10587387777337,0.00077082612789236,0.000806789719586316,5.96415545100988e-05,11.4839921221137,11.0452587511362,0.406070685379181,2.15941067831591,2.08866809116556,0.0802131000107171
"2808",16,40,250,555721.398946822,"Strategy 2","failed",0.167011905647814,0.01,0.0988493506089867,0.00077082612789236,0.000862027852541539,6.24352192418824e-05,11.4839921221137,10.4625180620289,0.382032728026039,2.15941067831591,1.94671277817407,0.0765316243249303
"2809",16,40,250,555721.398946822,"Strategy 2 - sample weighted by total catch","successful",0.167011905647814,0.18809409095805,0.106917194104841,0.00077082612789236,0.000755183101969896,5.9824912028041e-05,11.4839921221137,11.5794517380947,0.426796315105963,2.15941067831591,2.1726163304788,0.0833423760417077
"2810",8,20,250,755164.948422367,"Strategy 1","successful",0.545948087098077,0.241443176669612,0.171626951680851,0.000781294194376096,0.000912981311985489,0.000123983683489309,9.35738025046885,8.55012742289481,0.522077297333986,2.15183317149058,1.9735519173807,0.131757947381276
"2811",8,20,250,755164.948422367,"Strategy 2","successful",0.545948087098077,0.831546726242691,0.158934719573308,0.000781294194376096,0.000945288341454043,0.000139728831140964,9.35738025046885,10.1929149948447,0.567056000899209,2.15183317149058,2.20444053111876,0.136188930401064
"2812",8,20,250,755164.948422367,"Strategy 2 - sample weighted by total catch","successful",0.545948087098077,0.570986541398923,0.190319357603371,0.000781294194376096,0.000822136294238776,0.000125092450918965,9.35738025046885,9.39275935636789,0.626182033612039,2.15183317149058,2.13214694877988,0.149872587508364
"2813",12,20,250,417473.812804889,"Strategy 1","successful",0.538199688005261,0.661993341490502,0.16124449595491,0.000748877669381909,0.000530437952795953,8.08741758756136e-05,8.37007114011794,8.58236024904258,0.472904938006244,2.23536436446011,2.40713679928232,0.142754495307627
"2814",12,20,250,417473.812804889,"Strategy 2","failed",0.538199688005261,1,0.170823759394447,0.000748877669381909,0.000825871831323627,0.000131310324000973,8.37007114011794,9.54249159124455,0.529339014533005,2.23536436446011,2.44191426476351,0.154163213727206
"2815",12,20,250,417473.812804889,"Strategy 2 - sample weighted by total catch","successful",0.538199688005261,0.930921155171174,0.184480612654634,0.000748877669381909,0.000644638325875486,0.00011437760408693,8.37007114011794,9.32134635505957,0.564884607851236,2.23536436446011,2.44284069940707,0.165642559975432
"2816",16,20,250,692132.605771001,"Strategy 1","failed",0.225313877873123,0.01,0.19712615333173,0.00030925431966316,0.000377691648298774,7.05400024537005e-05,11.5866767093539,10.417959476505,1.16533258348712,1.42752431659028,1.3012895954595,0.146020086692828
"2817",16,20,250,692132.605771001,"Strategy 2","successful",0.225313877873123,0.321398046237075,0.206818118782119,0.00030925431966316,0.000165785705449483,6.70876960161188e-05,11.5866767093539,14.9431766893662,1.48520736897699,1.42752431659028,1.81305106999046,0.175696975521587
"2818",16,20,250,692132.605771001,"Strategy 2 - sample weighted by total catch","successful",0.225313877873123,0.506932737173293,0.22538881879554,0.00030925431966316,0.000229865151065028,7.2910928543644e-05,11.5866767093539,13.6100105057996,1.55706809631782,1.42752431659028,1.65560561791034,0.186952556876332
"2819",8,30,250,330781.620525273,"Strategy 1","failed",0.445209673326463,0.336311900217391,52.8010644689418,0.000377068622270599,5.00012244426744e-06,0.019399950339627,11.2385435346514,19.999585000261,410.539309978201,1.25944479787722,1.01651886854723,52.801014173228
"2820",8,30,250,330781.620525273,"Strategy 2","failed",0.445209673326463,0.338384030839465,48.5099283438832,0.000377068622270599,5.00015217115818e-06,0.0110305276487458,11.2385435346514,19.9995595533419,381.010205690632,1.25944479787722,1.01525710423839,48.509908524683
"2821",8,30,250,330781.620525273,"Strategy 2 - sample weighted by total catch","failed",0.445209673326463,0.33428075838307,53.7616225254421,0.000377068622270599,5.00012125886189e-06,0.019777134656603,11.2385435346514,19.9995856292474,417.010074356947,1.25944479787722,1.01637791681746,53.7615712451867
"2822",12,30,250,543363.066912316,"Strategy 1","failed",0.118556622858159,0.01,0.102028838995847,0.000756705698603764,0.000873780189601658,7.80953349181017e-05,9.55141713563353,9.20002799849468,0.410707453040032,1.62687579309568,1.55724284672401,0.0783757319601404
"2823",12,30,250,543363.066912316,"Strategy 2","successful",0.118556622858159,0.347594441001333,0.0945022173668301,0.000756705698603764,0.000755532303100083,6.53965551657475e-05,9.55141713563353,10.9835013899281,0.424287454760545,1.62687579309568,1.83801442537039,0.0766931150570594
"2824",12,30,250,543363.066912316,"Strategy 2 - sample weighted by total catch","successful",0.118556622858159,0.143740252443111,0.100688897044223,0.000756705698603764,0.000806930916036647,7.05804359350935e-05,9.55141713563353,9.89051367909907,0.423100360213828,1.62687579309568,1.67346381091064,0.0786242662243965
"2825",16,30,250,685893.471603891,"Strategy 1","successful",0.519835712807253,0.571523564188931,0.0797945187663105,0.000542305676452816,0.000528200768074943,5.12415408205254e-05,10.8872924670577,11.1052289503298,0.284264408420968,2.82948679290712,2.86741403339281,0.0902589940083958
"2826",16,30,250,685893.471603891,"Strategy 2","successful",0.519835712807253,0.213196962101085,0.0765480482754374,0.000542305676452816,0.00073750281661034,5.48113274625148e-05,10.8872924670577,9.86070372291059,0.253368134441538,2.82948679290712,2.51377960570194,0.0767400453095089
"2827",16,30,250,685893.471603891,"Strategy 2 - sample weighted by total catch","successful",0.519835712807253,0.467786526735387,0.0774122704438347,0.000542305676452816,0.000535490828541848,4.65373856534666e-05,10.8872924670577,10.9326933110996,0.283787121965572,2.82948679290712,2.88994412832818,0.0914274387243756
"2828",8,40,250,906820.367836364,"Strategy 1","successful",0.386252140975557,0.297654274266172,0.0814640256923865,0.000724911327264272,0.000830412442807022,7.90844394786455e-05,11.2567248567939,10.7212422416825,0.377906574996761,1.78641862794757,1.67583987642622,0.066955100651573
"2829",8,40,250,906820.367836364,"Strategy 2","successful",0.386252140975557,0.507774149905298,0.0768776529482358,0.000724911327264272,0.000743356506178169,7.01687193620732e-05,11.2567248567939,11.717487479876,0.379921211916114,1.78641862794757,1.83127544785222,0.0663174444705755
"2830",8,40,250,906820.367836364,"Strategy 2 - sample weighted by total catch","successful",0.386252140975557,0.587327306276881,0.083645651769128,0.000724911327264272,0.000656558976501765,6.36723627254105e-05,11.2567248567939,12.2193720568705,0.415562957251553,1.78641862794757,1.93385814053449,0.0708193807569116
"2831",12,40,250,282624.890819591,"Strategy 1","successful",0.289233687380329,0.326696842908876,0.07993108521673,0.000836699965037406,0.00077084856836202,8.7366863030195e-05,8.5832384955138,8.68632863760113,0.378250066080198,1.18021449772641,1.20718866695724,0.0636024245141149
"2832",12,40,250,282624.890819591,"Strategy 2","failed",0.289233687380329,0.144108916754436,0.0786597635059322,0.000836699965037406,0.00149999473570049,0.00023780445220593,8.5832384955138,8.03936657550394,0.320873037291124,1.18021449772641,1,0.0600621107488851
"2833",12,40,250,282624.890819591,"Strategy 2 - sample weighted by total catch","successful",0.289233687380329,0.286687571903736,0.0791965920607812,0.000836699965037406,0.000936589689036686,0.000112862385887507,8.5832384955138,8.5954334752386,0.36453767585762,1.18021449772641,1.16198940429894,0.0627579386509626
"2834",16,40,250,61256.6698985021,"Strategy 1","successful",0.672466777474619,0.812639295891925,0.104754138972798,0.000594701221445575,0.000568309301508967,5.97240707714058e-05,11.7044941037893,12.3273206497548,0.422818171156912,2.34019989939407,2.45571144884466,0.0879140026199259
"2835",16,40,250,61256.6698985021,"Strategy 2","failed",0.672466777474619,1,0.0891119170523898,0.000594701221445575,0.000455549455609455,5.21658215689589e-05,11.7044941037893,12.7787384471147,0.377599274971461,2.34019989939407,2.56094545529766,0.0801883262542185
"2836",16,40,250,61256.6698985021,"Strategy 2 - sample weighted by total catch","successful",0.672466777474619,0.759491072429735,0.102493668467778,0.000594701221445575,0.000548762858627827,5.8991911467042e-05,11.7044941037893,12.1408154256136,0.413888955922605,2.34019989939407,2.43550170344846,0.0880502781743931
"2837",8,20,250,602863.374094136,"Strategy 1","successful",0.686715206038207,0.717871734106911,0.149478998378404,0.000710685712518171,0.000681125110146061,0.000124945264767763,11.9187691137195,12.1259286682696,0.726005936041066,1.85785800404847,1.89451779190432,0.127615487412024
"2838",8,20,250,602863.374094136,"Strategy 2","failed",0.686715206038207,1,0.142406438638389,0.000710685712518171,0.000451904871334161,9.72395915160701e-05,11.9187691137195,13.3812955455475,0.725654370961415,1.85785800404847,2.13731848244868,0.125490138520962
"2839",8,20,250,602863.374094136,"Strategy 2 - sample weighted by total catch","successful",0.686715206038207,0.797902580052027,0.154826960067092,0.000710685712518171,0.000561494383632895,0.000109104168733563,11.9187691137195,12.3027191806878,0.761309829344745,1.85785800404847,1.95289761881478,0.132451008510532
"2840",12,20,250,755914.592728924,"Strategy 1","successful",0.758940318669193,0.803832237894056,0.176859003464257,0.00061443845552858,0.000582459916584065,0.000128111694001642,11.1799691012129,11.3946472058953,0.901149769045222,1.70796815957874,1.75150788560312,0.147592776854456
"2841",12,20,250,755914.592728924,"Strategy 2","successful",0.758940318669193,0.327118653923937,0.161018870817304,0.00061443845552858,0.000992702381903927,0.000181210654154934,11.1799691012129,9.47357926643802,0.72938811896067,1.70796815957874,1.39365965723097,0.124779741581132
"2842",12,20,250,755914.592728924,"Strategy 2 - sample weighted by total catch","successful",0.758940318669193,0.590847788172125,0.16866543887617,0.00061443845552858,0.000724166966755167,0.000143213646822704,11.1799691012129,10.3593998521562,0.818794023857767,1.70796815957874,1.56802124507279,0.136754788819942
"2843",16,20,250,199667.724409231,"Strategy 1","successful",0.382438424089924,0.37174497191764,0.257905885382138,0.000886705672764219,0.000904162956319591,0.000176285547353896,8.23871635459363,7.86322497211027,0.725286767704206,2.10349233821034,1.99987395073644,0.194436705185336
"2844",16,20,250,199667.724409231,"Strategy 2","successful",0.382438424089924,0.629995602150829,0.242773904515739,0.000886705672764219,0.000634055335527486,0.000138095252915907,8.23871635459363,9.81268493512632,0.75381383010858,2.10349233821034,2.67285445605716,0.2149279930565
"2845",16,20,250,199667.724409231,"Strategy 2 - sample weighted by total catch","successful",0.382438424089924,0.0752513180421451,0.255511676933357,0.000886705672764219,0.00109448769286683,0.000193899978169325,8.23871635459363,7.43629632360653,0.670405415074625,2.10349233821034,1.9020943607474,0.18606212902565
"2846",8,30,250,583603.908170337,"Strategy 1","successful",0.197904095938429,0.17335116272182,0.0949975025729503,0.000971714579197578,0.000788911043333794,0.00019444803701486,8.17227430548519,7.90075391938733,0.427978390862775,1.06239646812901,1.06924011384984,0.0783567768867666
"2847",8,30,250,583603.908170337,"Strategy 2","failed",0.197904095938429,0.108715978067823,0.0728728079902046,0.000971714579197578,0.0015,0.000384215748285861,8.17227430548519,8.21680623127008,0.393076962202591,1.06239646812901,1,0.0552276424202412
"2848",8,30,250,583603.908170337,"Strategy 2 - sample weighted by total catch","failed",0.197904095938429,0.141498648152395,0.0984955688613637,0.000971714579197578,0.00133252885234938,0.000522453852705783,8.17227430548519,8.09358696082683,0.439227750827826,1.06239646812901,1,0.0814133903117266
"2849",12,30,250,857888.940340598,"Strategy 1","successful",0.637597725214437,0.672711228305042,0.101642754736044,0.000425104237440974,0.000435807315850578,4.86373374106541e-05,10.204877499491,10.3289283384341,0.424928794915111,2.0257001533173,2.02130765455585,0.0844538105175837
"2850",12,30,250,857888.940340598,"Strategy 2","successful",0.637597725214437,0.584164483468589,0.0987244314968122,0.000425104237440974,0.000488625284191101,5.01459071049836e-05,10.204877499491,10.2920166333472,0.407135024396509,2.0257001533173,2.0117763444219,0.0819544630599757
"2851",12,30,250,857888.940340598,"Strategy 2 - sample weighted by total catch","successful",0.637597725214437,0.621748908224843,0.097460760986156,0.000425104237440974,0.000440932045827867,4.76875396333328e-05,10.204877499491,10.1975662969683,0.404002957916401,2.0257001533173,2.0021244699769,0.0815211099239193
"2852",16,30,250,219088.026554031,"Strategy 1","successful",0.212960057822056,0.059027578785461,0.109142458707825,0.000438199081667699,0.000500395577192839,4.16427013986847e-05,8.06026578135788,7.97955857566819,0.253361733398618,2.81086689280346,2.82716818736936,0.0995566161594351
"2853",16,30,250,219088.026554031,"Strategy 2","successful",0.212960057822056,0.36890426298291,0.105858107780269,0.000438199081667699,0.00040420296199894,3.85804302760124e-05,8.06026578135788,8.98004722024596,0.272447394538533,2.81086689280346,3.11935135735205,0.100218705337646
"2854",16,30,250,219088.026554031,"Strategy 2 - sample weighted by total catch","successful",0.212960057822056,0.410366164032581,0.109901808222013,0.000438199081667699,0.000367998979122317,3.88127604993986e-05,8.06026578135788,8.74419160980084,0.267922766040813,2.81086689280346,3.03336345652802,0.0977067722515945
"2855",8,40,250,145113.676020986,"Strategy 1","successful",0.383973689959385,0.277208579183878,0.10279118262059,0.000756020595808513,0.000821111249354587,5.19346807608316e-05,9.23291569296271,8.97912791988205,0.256654271203694,2.75605624588206,2.66340279817586,0.0792566531574528
"2856",8,40,250,145113.676020986,"Strategy 2","successful",0.383973689959385,0.605462000839678,0.0942153358374482,0.000756020595808513,0.000702145968928238,4.66929515745023e-05,9.23291569296271,9.8338009520106,0.258668382840439,2.75605624588206,2.90140178470255,0.0784167197906951
"2857",8,40,250,145113.676020986,"Strategy 2 - sample weighted by total catch","successful",0.383973689959385,0.361198085242454,0.103027084533009,0.000756020595808513,0.000748521708311266,4.85800822063404e-05,9.23291569296271,9.24776656712144,0.260085672768843,2.75605624588206,2.77952050137623,0.0796170132656922
"2858",12,40,250,290541.525023057,"Strategy 1","successful",0.787023385614157,0.868417909092268,0.088483892804046,0.000472605225373991,0.000444554371771568,7.14201628478565e-05,10.6038482012227,11.148990899752,0.569808053201614,1.30585763044655,1.37942406335937,0.0809038628087751
"2859",12,40,250,290541.525023057,"Strategy 2","successful",0.787023385614157,0.590546406129558,0.0681244676249569,0.000472605225373991,0.000688232107224564,9.02897123189806e-05,10.6038482012227,9.62730286134919,0.409247906006099,1.30585763044655,1.13835550495802,0.0598501171117508
"2860",12,40,250,290541.525023057,"Strategy 2 - sample weighted by total catch","successful",0.787023385614157,0.738414971560008,0.0814515133003536,0.000472605225373991,0.000488552787197905,7.23106834081939e-05,10.6038482012227,10.296436788915,0.51183943550782,1.30585763044655,1.25743577408782,0.0731027324668455
"2861",16,40,250,855615.500390372,"Strategy 1","failed",0.473564032674767,0.436701252633399,0.0840798902040119,0.00048346018276643,0.000521841890807648,8.25809381393663e-05,10.129805251956,10.030875406937,0.608946958656666,1.00502219144255,1,0.0728866097872748
"2862",16,40,250,855615.500390372,"Strategy 2","failed",0.473564032674767,0.488830706787811,0.0782948617307405,0.00048346018276643,0.000437698872732647,7.15831940315406e-05,10.129805251956,10.0257597327919,0.579978459257129,1.00502219144255,1,0.0692235641300231
"2863",16,40,250,855615.500390372,"Strategy 2 - sample weighted by total catch","failed",0.473564032674767,0.468018996863575,0.0892262824439084,0.00048346018276643,0.000420598142123179,7.40455721014506e-05,10.129805251956,9.90229073199968,0.65568154142967,1.00502219144255,1,0.0781709746828125
"2864",8,20,250,978967.065069791,"Strategy 1","successful",0.617919123382308,0.471665397717427,0.180136410862665,0.000756786426901817,0.000934562348596506,0.000690539931152767,9.88611588347703,9.19075097566738,0.916099397432021,1.25259319832548,1.13888138528758,0.15544398204479
"2865",8,20,250,978967.065069791,"Strategy 2","failed",0.617919123382308,0.456396609070926,0.165525205569259,0.000756786426901817,0.0015,0.000528535137205271,9.88611588347703,9.44366144563837,0.996075680648788,1.25259319832548,1.10577029336114,0.133703097438862
"2866",8,20,250,978967.065069791,"Strategy 2 - sample weighted by total catch","successful",0.617919123382308,0.542514249889383,0.182555592135131,0.000756786426901817,0.00055380954123203,0.000337078794025928,9.88611588347703,9.22951057334867,0.926482697421276,1.25259319832548,1.21839876869281,0.159298531839127
"2867",12,20,250,809206.102382012,"Strategy 1","successful",0.790548291057348,0.686276880219916,0.159727707242055,0.000747115089045838,0.00101693443356004,0.000260839837271541,8.07541299704462,7.80877534687866,0.57353321385773,1.47681371681392,1.36553165453475,0.129181622206372
"2868",12,20,250,809206.102382012,"Strategy 2","successful",0.790548291057348,0.839435910963921,0.154895403477159,0.000747115089045838,0.0013200190597629,0.0003330933994903,8.07541299704462,8.45926511291352,0.587423065189542,1.47681371681392,1.42370648549588,0.126750526368899
"2869",12,20,250,809206.102382012,"Strategy 2 - sample weighted by total catch","successful",0.790548291057348,0.848665489142175,0.189379311166826,0.000747115089045838,0.00106593745726073,0.000323339267092369,8.07541299704462,8.48524549192555,0.705128977585975,1.47681371681392,1.45821440678348,0.158610074724726
"2870",16,20,250,784028.838060332,"Strategy 1","successful",0.287949148914777,0.142792778189262,0.279124787611337,0.000454266540333629,0.000529212998899171,0.000115325641106989,11.6182165117934,10.5208125428346,1.04061995575711,2.76194344786927,2.49836843008572,0.239184562624773
"2871",16,20,250,784028.838060332,"Strategy 2","failed",0.287949148914777,1,0.242712454043784,0.000454266540333629,2.86486131683295e-05,8.96657182708145e-05,11.6182165117934,15.1065664961577,1.04523975429242,2.76194344786927,3.63205242465604,0.233042029487798
"2872",16,20,250,784028.838060332,"Strategy 2 - sample weighted by total catch","successful",0.287949148914777,0.100800218280876,0.263296766346906,0.000454266540333629,0.000512423589567361,0.000110042213842361,11.6182165117934,10.8213781896335,1.03008147504467,2.76194344786927,2.58749933028596,0.243893025413379
"2873",8,30,250,159804.876338268,"Strategy 1","failed",0.203874040790834,0.609929601226011,31.4809258769377,0.000340910712373443,5.00169537792189e-06,0.0125307526623309,9.2281224662438,19.9986429754311,237.962810277057,1.4434121362865,1.02223473370845,31.4809028930142
"2874",8,30,250,159804.876338268,"Strategy 2","failed",0.203874040790834,0.581858348667508,27.3364943747533,0.000340910712373443,5.00158940735459e-06,0.010241261755701,9.2281224662438,19.9986947621827,208.522068581279,1.4434121362865,1.01622078622489,27.3364758544554
"2875",8,30,250,159804.876338268,"Strategy 2 - sample weighted by total catch","failed",0.203874040790834,0.608228817138757,26.8053205993873,0.000340910712373443,5.00169426268407e-06,0.0110408652984269,9.2281224662438,19.9986417491956,203.568238866518,1.4434121362865,1.02068311463617,26.8052997741105
"2876",12,30,250,699314.341516318,"Strategy 1","successful",0.642647872841917,0.609199034695909,0.218748848857362,0.000860050072008744,0.000956464424218348,0.000127671811464637,11.4923639725894,11.4296661694848,0.738661514075966,2.5620788843371,2.51661474695055,0.173475403168911
"2877",12,30,250,699314.341516318,"Strategy 2","failed",0.642647872841917,1,0.19651725672605,0.000860050072008744,0.000687103288265091,9.67191883597271e-05,11.4923639725894,12.7116309931366,0.725491551556493,2.5620788843371,2.81254167800062,0.165553664881623
"2878",12,30,250,699314.341516318,"Strategy 2 - sample weighted by total catch","successful",0.642647872841917,0.417677782155832,0.196915556766257,0.000860050072008744,0.000940375414812976,0.000113644429228461,11.4923639725894,10.915198824346,0.643811998757702,2.5620788843371,2.42294833790268,0.152833701952088
"2879",16,30,250,44637.6451882937,"Strategy 1","successful",0.675184223102406,0.883953985811122,0.109433800494826,0.000414247560431249,0.000318525435364629,7.36850529703106e-05,8.99967752490193,10.0122977982053,0.612928300346749,1.34593040542677,1.48761561524396,0.0977643778352589
"2880",16,30,250,44637.6451882937,"Strategy 2","successful",0.675184223102406,0.450368207533781,0.0795555662456485,0.000414247560431249,0.00055459919785969,8.23856064860838e-05,8.99967752490193,7.61296792194458,0.385914747848625,1.34593040542677,1.12181628527104,0.0675637443109183
"2881",16,30,250,44637.6451882937,"Strategy 2 - sample weighted by total catch","successful",0.675184223102406,0.669800952966804,0.105253746801726,0.000414247560431249,0.000391106639994152,7.72144713380303e-05,8.99967752490193,8.91984320834522,0.550531361499123,1.34593040542677,1.34345159248715,0.0913137040228945
"2882",8,40,250,599886.566045655,"Strategy 1","successful",0.46173122455366,0.36608969273258,0.083000306630726,0.000487406203593127,0.000538179967208862,6.97049351418679e-05,10.2360749933869,9.78259821876378,0.402341001835651,1.53965751873329,1.46821897163237,0.0697273911334487
"2883",8,40,250,599886.566045655,"Strategy 2","successful",0.46173122455366,0.253961942304576,0.0753253797184947,0.000487406203593127,0.00096944776335454,0.00016903361003771,10.2360749933869,9.40204554121858,0.337666403464536,1.53965751873329,1.30125424527623,0.0649829400555784
"2884",8,40,250,599886.566045655,"Strategy 2 - sample weighted by total catch","successful",0.46173122455366,0.385580790354192,0.0821162119834332,0.000487406203593127,0.000527750184173199,7.0224258642011e-05,10.2360749933869,9.85114096785565,0.400714691974135,1.53965751873329,1.47557027870919,0.0696822684444835
"2885",12,40,250,881479.284270459,"Strategy 1","successful",0.172593216993846,0.243798581617935,0.0721557356360466,0.000700740792858414,0.000660563300215284,4.23071705062201e-05,11.1036269497126,11.5541701502774,0.320248297160708,1.97570303408429,2.07669537602052,0.0624801767389608
"2886",12,40,250,881479.284270459,"Strategy 2","successful",0.172593216993846,0.675676067897719,0.0716750512459482,0.000700740792858414,0.000533334424408618,4.12101696773527e-05,11.1036269497126,13.1100699769696,0.345011220044183,1.97570303408429,2.30129765588613,0.0645055879554758
"2887",12,40,250,881479.284270459,"Strategy 2 - sample weighted by total catch","successful",0.172593216993846,0.140083907175652,0.0718946996570456,0.000700740792858414,0.000703289602140302,4.34531073485796e-05,11.1036269497126,11.11276647801,0.312604318955183,1.97570303408429,1.98532196897337,0.0610340288744997
"2888",16,40,250,749916.657363263,"Strategy 1","successful",0.125942626013421,0.166606608101085,0.102805941462908,0.000974217017740011,0.000869550996247229,8.0293814601019e-05,10.0592072196305,10.2621875821039,0.444130849414784,1.56346712680534,1.61917178233477,0.077675288441425
"2889",16,40,250,749916.657363263,"Strategy 2","successful",0.125942626013421,0.646709114655101,0.0994279586010596,0.000974217017740011,0.000656937647891256,6.65224341766467e-05,10.0592072196305,12.4631727952318,0.489326234956182,1.56346712680534,1.96572612699337,0.0822317084123971
"2890",16,40,250,749916.657363263,"Strategy 2 - sample weighted by total catch","successful",0.125942626013421,0.176229192769168,0.105032463878004,0.000974217017740011,0.000915217687400323,8.71095285890623e-05,10.0592072196305,10.4060314030637,0.459868667398964,1.56346712680534,1.62275822396017,0.080330296175006
"2891",8,20,250,231601.209670998,"Strategy 1","successful",0.340362817118876,0.258462878169859,0.0892065945538948,0.000385914479289204,0.000419232103761062,5.63332627477027e-05,8.07859110739082,7.67498691175203,0.391814672470722,1.44914538925514,1.37061024155689,0.0762708507546287
